cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
49,-122.1499999999999,-122.1399999999999,46.089999999999996,46.099999999999994,0.0,2.7822648121971882
50,-122.1399999999999,-122.1299999999999,46.089999999999996,46.099999999999994,0.0,2.753751595456016
51,-122.1299999999999,-122.11999999999989,46.089999999999996,46.099999999999994,0.0,2.733138273743766
52,-122.11999999999989,-122.10999999999989,46.089999999999996,46.099999999999994,0.0,2.720313869715664
53,-122.10999999999989,-122.09999999999988,46.089999999999996,46.099999999999994,0.0,2.7145984892541986
54,-122.09999999999988,-122.08999999999988,46.089999999999996,46.099999999999994,0.0,2.7148894579909224
55,-122.08999999999988,-122.07999999999987,46.089999999999996,46.099999999999994,0.0,2.719746884204393
56,-122.07999999999987,-122.06999999999987,46.089999999999996,46.099999999999994,0.0,2.7273940992009953
57,-122.06999999999987,-122.05999999999986,46.089999999999996,46.099999999999994,0.0,2.7357487981757127
58,-122.05999999999986,-122.04999999999986,46.089999999999996,46.099999999999994,0.0,2.7427401941938503
59,-122.04999999999986,-122.03999999999985,46.089999999999996,46.099999999999994,0.0,2.746743124242335
60,-122.34,-122.33,46.099999999999994,46.10999999999999,0.0,2.7178443170228013
61,-122.33,-122.32,46.099999999999994,46.10999999999999,0.0,2.7163910597293803
62,-122.32,-122.30999999999999,46.099999999999994,46.10999999999999,0.0,2.713653057580708
63,-122.30999999999999,-122.29999999999998,46.099999999999994,46.10999999999999,0.0,2.7095710166687845
64,-122.29999999999998,-122.28999999999998,46.099999999999994,46.10999999999999,0.0,2.704195888245043
65,-122.28999999999998,-122.27999999999997,46.099999999999994,46.10999999999999,0.0,2.698132905341294
66,-122.27999999999997,-122.26999999999997,46.099999999999994,46.10999999999999,0.0,2.693320942145203
